杭州的市花是什么花	杭州的市花是什么	1
通过后会第一时间通知您的，请您耐心等待下。	感谢您的耐心等待，建议您先核实下是否花呗、天猫分期等业务有过逾期呢？	0
谷穗是什么米	一什么谷穗	0
女生玩阿鲁巴什么感觉	阿鲁巴女生是什么感觉	1
喝醉酒吃什么解酒？	喝醉酒后吃什么才能更解酒！	1
怎么让屁股变小	怎样让屁股变小	1
读技校有什么专业？	技校有什么专业	1
制作这个头像的软件叫什么？	制作头像的软件叫什么。	1
深圳最大的水果批发市场在哪里？	深圳最大的水果批发市场在那里	1
QQ雷霆战机被封号了，能解封吗	雷霆战机，怎么解封啊，失误让封了	0
这是什么植物你知道了吗	谁知道这是什么植物	1
数学几何证明题：	几何数学证明题	1
手机开热点好吗	手机能做热点吗	0
人与牛组成是什么字	吃一半拿一半是什么字	0
韩国什么电影好看	韩国有什么好看的电影	1
现在男生流行的发型	现在流行做什么样的眉毛	0
书读百遍下一句是什么？	书读百遍的下一句是什么？	1
银行卡没有开网银可以开通快捷支付吗？	可以使用别人银行卡开通快捷支付么	0
鲜竹笋怎么吃	鲜竹笋怎样晒	0
杨丞琳有那些歌好听	汪苏泷有啥歌好听	0
农业银行网上银行手机转账怎么激活	手机银行怎么转账农业银行	0
哪有好看的图片网站啊。	哪一个网站有好看的图片,要好看的	1
郑州割双眼皮现在哪里好啊	现在郑州割双眼皮哪里好	1
我心中的…作文	心中的灯作文	0
您好，请问您是无法重置密码吗？	您好，请问您是操作重置密码吗？	0
什么节目好看	有什么好看的节目吗	1
寻找一部国产电影	求一部国产电影名	1
目前是建议您先操作更换手机号您看可以吗？	您好，建议您操作更改一下手机号码，您看可以吗？	1
离湖北近的省会有哪些	湖北的省会是哪儿	1
网上怎么查电费	网上交电费怎么交	0
如何补办大学毕业证？	大学毕业证丢失了怎么办如何补办	1
坐月子能吃什么水果	坐月子能吃什么水果？	1
魔兽世界的鱼人宝宝	魔兽世界宝宝	1
给我个霸气点的情侣网名	霸气情侣网名	1
怎样可以让腿变白	怎样可以让人变白？	1
双色球的技巧是什么？	双色球蓝球有什么技巧	1
啵啵和接吻有什么区别	接吻和蛇吻有什么区别	0
狗狗刚满月，吃什么好	刚满月狗狗吃什么好啊？	1
包皮手术后一般几天可以拆线？	才割了双眼皮可以睡觉吗？	0
第三题怎么做	第三题怎么做？	1
怎么下载风行网	风行网怎么下载呢	1
杨志刚最近演了哪些电视剧带上年份	陈数演过哪些电视剧	0
世界上的所有国家	世界上最贱的是哪个国家	0
谁的青春不迷茫…	《谁的青春不迷茫》	1
嗯，我看到了您的历史对话	您可以清理一下３６０历史记录么？	0
请问这部电影是什么叫什么呀	请问你是在哪里看的这部电影？	0
支付宝怎么充钱？	怎样给支付宝充钱	1
今天的世界杯比赛你们说谁会赢	今天世界杯比赛谁会赢	1
学校什么时候开始放假？	什么时候我们学校可以放假啊	1
今年夏天最流行的服装款式是什么	今年夏天流行什么款式的衣服《女装》	0
天书奇谈什么宠物最好？	天书奇谈什么宠物最好	1
这图片是哪个动画的?	这图片是哪个动漫的！	1
这个女演员叫什么名	这个是哪个女演员？	1
推荐几个比较适合学生去的旅游地点。	请大家推荐经济适用的国内旅游地。	0
轻飘飘时间吉他谱	轻飘飘的时间吉他谱	1
亚硫酸钡是沉淀么？	硫酸钡沉淀吗？	0
我的手机壁纸	手机壁纸一般有多大	0
推荐个年轻人适合去旅游的地方	请大家推荐经济适用的国内旅游地。	0
火影忍者在哪里能缓存	火影忍者哪里可以缓存	1
求此图出处，	求此图出处}	1
您直接等待就可以的哦，您看可以吗	麻烦您稍等就可以了，现在帮您转接可以吗	0
有没有被强吻的电视剧	有没有吻戏的电视剧	0
木瓜怎么吃才可以丰胸？	木瓜可以丰胸吗？	1
ktv酒吧夜场娱乐机，那个地方的生产厂家好？	哪个有名的软件公司做夜场娱乐机	0
给我一个理由忘记她	给我一个理由忘记，那么爱我的你	0
是三国题材的，跟红警带兵打仗一样的单机游戏	有带兵打仗的可用计谋的三国单机游戏吗?请指教。	0
建议您联系对方的旺旺协商的，旺旺号：谀谀谀谀谀	这边为您核实到对方的旺旺是【李锦云jin】辛苦您尝试联系下对方的	0
腾讯微博怎么增加粉丝	如何增加腾讯微博的粉丝？	1
如何锻炼腹肌最有效	怎么才能有效的锻炼腹肌	1
找召唤动漫人物的小说	求召唤动漫人物类的小说	1
日文我怎么写	樱的日文怎么写	0
英雄联盟中盖伦最高攻击	英雄联盟怎么加符文攻击最高	0
领导请员工吃饭	怎么暗示请领导吃饭	0
桂圆吃多了好吗？会不会上火？	吃干桂圆会不会上火?	0
怎么看螃蟹死没死	螃蟹怎么吃啊	0
玩的开心可以用哪些成语来形容	用什么成语来表示不知道能走多远	0
深圳米兰站现在招工吗？	深圳现在大量招工吗	0
请问这叫什么鱼？	请问这叫什么花？	0
大唐女将樊梨花的那段插曲哼唱是什么曲子？	大唐女将樊梨花召唤豆兵是什么歌	0
淘宝助理在哪下载	淘宝助理下载	1
松江离上海市中心有多远？	上海中心大厦现在多高了	0
这是什么软件，哪里有下载，	这是什么软件？在哪下载	1
鼎瑄手机是什么系统	手机系统坏了，什么办？	0
野猕猴桃根怎么吃	猕猴桃怎么吃啊	0
问题怎么提交不了	我的问题怎么提交不了呢	1
请问您在操作绑定银行卡的时候页面有什么提示吗？	请问您在操作绑定银行卡的时候页面的提示是什么呢？	1
求一本三国的小说！	求一本三国小说	1
怎么样能快速入睡了。	怎么才可以快速入睡	1
什么花最有灵性？	什么狗最灵性	0
什么开放，成语	成语什么相开放	1
现在还能买驾照吗？	现在可以买驾照吗？	1
外国人穿秋裤么？	外国人穿秋裤吗	1
第开头的成语有哪些	(廉)字开头的成语有那些？	0
如何申请小号	怎么申请唱吧小号	0
我用支付宝在淘宝买东西要实名认证吗？	支付宝未实名认证能在淘宝买东西吗？	0
谢谢韩语怎么写？	谢谢用韩语怎么写？	1
求清静的天下第一系列	求清静大天下第一系列	1
如何看国外网站	如何上国外网站？	1
有没有喜欢杨玏的	有没有人喜欢这样的	0
亚洲十帅怎样投票	怎样给亚洲十帅投票	1
在家使用一台电脑怎样赚钱？	在家没事一台电脑怎么赚钱	1
瑞雪初降是什么意思？	瑞雪初降什么意思	1
都市带系统的小说	系统流小说都市	1
水晶泥哪里卖	水晶泥去哪里买	1
郁闷什么意思	郁闷是什么意思	1
牛奶片和羊奶片区别	羊奶和牛奶的区别	1
月经期间能喝薏米红豆水吗	月经期间可以吃薏米和红豆吗	1
全民飞机大战如何刷钻石	全民枪战刷钻怎么刷啊，	0
什么牌子的婴儿奶粉好？	婴儿奶粉什么牌子好	1
玉溪周边有什么好玩的地方？	云南玉溪有什么好玩的地方？	0
茶苑游戏银子怎么退?	游戏茶苑银子怎么退币兑换RMB-49951092	0
你的眼睛会说话是什么意思	梅兰芳的眼睛会说话是什么意思	0
像小的特殊符号怎么打	核特殊符号怎么打	0
有什么好听的流行歌曲？	有什么好听的手机铃声吗，？	0
单田芳又有什么新评书	单田芳这个评书叫什么	0
怎么知道女孩喜欢你？	怎么知道女孩喜欢我	1
周星驰什么电影最搞笑	周星驰最搞笑的电影是什么？	1
